premise,hypo,generated_hypo
<t> What has your support of our campers meant to them and what have they been able to accomplish because you care? </t> <g> ( <pointer:0> comment-01 :ARG0 ( <pointer:1> person :ARG0-of ( <pointer:2> use-01 ) :quant ( <pointer:3> many ) ) :ARG1 ( <pointer:4> effective-04 :ARG0 ( <pointer:5> technology :ARG1-of ( <pointer:6> new-01 ) ) :ARG1 ( <pointer:7> promote-02 :ARG0 <pointer:5> :ARG1 ( <pointer:8> relation-03 :ARG0 ( <pointer:9> company :ARG0-of ( <pointer:10> provide-01 ) ) :ARG1-of ( <pointer:11> have-degree-91 :ARG2 ( <pointer:12> close-10 :ARG1 <pointer:8> ) :ARG3 ( <pointer:13> more ) ) ) ) ) )  </g> [EOS],You need to tell me of your experience with the campers, What have you done to help our campers? .asmotl
"<t> Of course, if a researcher tampers with the evidence, making a unilateral, unsupported claim or assumption that a word means something that it does not, then that does not constitute semantic  it is what is known as dirty work at the crossroads, and M and S are indulging in a bit of mischief by suggesting that semantic change either has taken place or is taking place because they have some evidence that a certain change in usage had crept in. </t> <g> ( <pointer:0> contrast-01 :ARG1 ( <pointer:1> know-01 :polarity - :ARG0 ( <pointer:2> i ) :ARG1 ( <pointer:3> thing :ARG1-of ( <pointer:4> take-10 :ARG0 ( <pointer:5> or :op1 ( <pointer:6> come-up-11 :ARG1 ( <pointer:7> system :ARG1-of ( <pointer:8> perfect-02 :ARG1-of ( <pointer:9> true-01 ) ) ) ) :op2 ( <pointer:10> exist-01 :ARG1 <pointer:7> ) ) ) ) ) )  </g> [EOS]",Researchers sometimes tamper with evidence and incorrectly designate semanticism.," A researcher can make a false claim. , if they tampers with"
<t> Clarke reported that they were asking the President for authority to shoot down aircraft. </t> <g> ( <pointer:0> and :op1 ( <pointer:1> determine-01 :ARG0 ( <pointer:2> government-organization :wiki <lit> United States Office of Management and Budget </lit> :name ( <pointer:3> name :op1 <lit> Office </lit> :op2 <lit> of </lit> :op3 <lit> Management </lit> :op4 <lit> and </lit> :op5 <lit> Budget </lit> ) ) :ARG1 ( <pointer:4> act-02 :ARG0 <pointer:2> :ARG1 ( <pointer:5> regulate-01 ) :ARG1-of ( <pointer:6> significant-02 :mod ( <pointer:7> economy ) ) ) :ARG2 ( <pointer:8> rule :mod ( <pointer:9> final ) ) ) :op2 ( <pointer:10> approve-01 :ARG0 <pointer:2> :ARG1 <pointer:8> :ARG2 ( <pointer:11> comply-01 :ARG0 <pointer:8> :ARG1 ( <pointer:12> require-01 :ARG0 ( <pointer:13> law :wiki - :name ( <pointer:14> name :op1 <lit> Order </lit> ) ) ) ) :time ( <pointer:15> date-entity :year 1998 :month 3 :day 26 ) ) )  </g> [EOS],Some people wanted to start shooting down aircraft.," Clarke said they were asking the President to shoot down aircraft. , and"
"<t> Oh yeah, superheroes like Captain Marvel, Superman, Batman and all of them. </t> <g> ( <pointer:0> multi-sentence :snt1 ( <pointer:1> recommend-01 :ARG1 ( <pointer:2> take-01 :ARG0 ( <pointer:3> they ) :ARG1 ( <pointer:4> misdemeanor :mod ( <pointer:5> all ) :mod ( <pointer:6> little ) ) ) ) :snt2 ( <pointer:7> let-01 :mode imperative :ARG0 ( <pointer:8> person ) :ARG1 ( <pointer:9> go-01 :ARG1 ( <pointer:10> they ) ) ) )  </g> [EOS]",Captain Marvel is a superhero like Superman and Batman.," Superheroes like Captain Marvel, Superman and Batman. ...what about"
"<t> Daisy is a combination of the Old English words, durges `day's' + eage `eye'. </t> <g> ( <pointer:0> think-01 :ARG0 ( <pointer:1> you ) :ARG1 ( <pointer:2> amr-unknown ) :ARG2 ( <pointer:3> person :ARG0-of ( <pointer:4> have-org-role-91 :ARG2 ( <pointer:5> governor ) ) :ARG1-of ( <pointer:6> new-01 ) :poss ( <pointer:7> we ) ) :ARG1-of ( <pointer:8> cause-01 :ARG0 ( <pointer:9> female :domain <pointer:3> ) ) )  </g> [EOS]",Daisy means is from old English and means durges days's' and eage eye, The Old English word durges and eage means eye.  (sy
"<t> Between 9:34 and 9:38, the Cleveland controller observed United 93 climbing to 40,700 feet and immediately moved several aircraft out its way. </t> <g> ( <pointer:0> have-concession-91 :ARG2 ( <pointer:1> strike-04 :ARG1 ( <pointer:2> let-01 :polarity - :ARG0 ( <pointer:3> person :wiki <lit> Steve Jobs </lit> :name ( <pointer:4> name :op1 <lit> Jobs </lit> ) ) :ARG1 ( <pointer:5> go-01 :ARG1 ( <pointer:6> idea :mod ( <pointer:7> this ) ) ) :time ( <pointer:8> ever ) :ARG1-of ( <pointer:9> real-04 ) ) :degree ( <pointer:10> truly ) ) )  </g> [EOS]","United 93 was observed climbing 40,700 feet between 9:34 and 9:38.", The Cleveland controller moved several aircraft out of the way.  When 9:
<t> Figure 7.2 depicts the weekly demand for a different SKU'the same single-breasted coat'but this time in a less popular size (43-regular). </t> <g> ( <pointer:0> obligate-01 :ARG1 ( <pointer:1> i ) :ARG2 ( <pointer:2> keep-01 :polarity - :ARG0 <pointer:1> :ARG1 ( <pointer:3> you ) ) )  </g> [EOS],The figure shows demand for a SKU that's less popular than another very similar SKU., Figure 7.2 shows the weekly demand for a different SKU'the same single
"<t> As the Soviets began their withdrawal, the jihad's leaders debated what to do next. </t> <g> ( <pointer:0> take-01 :ARG0 ( <pointer:1> affect-01 :ARG0 ( <pointer:2> pollute-01 ) ) :ARG1 ( <pointer:3> toll-02 :ARG1 <pointer:1> :ARG2 ( <pointer:4> monument :location ( <pointer:5> city :wiki <lit> Agra </lit> :name ( <pointer:6> name :op1 <lit> Agra </lit> ) ) ) ) :time ( <pointer:7> today ) )  </g> [EOS]","When Soviets withdrew, jihads debated on what to do. "," The leaders of the jihad were debating what to do. , as they"
"<t> I urge your consideration of joining the Maennerchor Society by making a gift of $1,000 per year. </t> <g> ( <pointer:0> have-concession-91 :ARG2 ( <pointer:1> worry-02 :ARG0 ( <pointer:2> i ) :ARG1 ( <pointer:3> possible-01 :ARG1 ( <pointer:4> lesson :ARG1-of ( <pointer:5> bad-07 ) :beneficiary ( <pointer:6> person :ARG1-of ( <pointer:7> have-degree-91 :ARG2 ( <pointer:8> young ) :ARG3 ( <pointer:9> more ) :ARG4 ( <pointer:10> generation :mod ( <pointer:11> other ) ) ) ) :domain ( <pointer:12> easy-05 :ARG1 ( <pointer:13> this :mod ( <pointer:14> one ) ) :degree ( <pointer:15> so ) ) ) :mod ( <pointer:16> uh :mode expressive ) ) ) :mod ( <pointer:17> yeah :mode expressive ) )  </g> [EOS]","To join the Maennerchor society, a gift of $1,000 per year is required.", You should consider joining the Maennerchor Society.  (e
<t> Benson's action picture in Lucia in London (Chapter 8):  Georgie stepped on a beautiful pansy.  </t> <g> ( <pointer:0> say-01 :ARG0 ( <pointer:1> person :wiki <lit> Alistair Tuppence </lit> :name ( <pointer:2> name :op1 <lit> Tuppence </lit> ) ) :ARG1 ( <pointer:3> see-01 :ARG0 ( <pointer:4> i ) ) :manner ( <pointer:5> thoughtful ) )  </g> [EOS],Georgie crushed a beautiful flower in Chapter 8 of Lucia in London., Georgie stepped on a beautiful pansy in Benson's action picture. 
"<t> In order to develop job skills, a man with some serious disabilities begins working in Goodwill's industrial division. </t> <g> ( <pointer:0> intimidate-01 :ARG0 ( <pointer:1> product :wiki - :name ( <pointer:2> name :op1 <lit> Simulacra </lit> ) ) :ARG1 ( <pointer:3> i ) :ARG1-of ( <pointer:4> actual-02 ) :mod ( <pointer:5> oh-my-god :mode expressive ) )  </g> [EOS]",A man with disabilities works in the industrial division. , A man with disabilities begins working in Goodwill's industrial division. ...
<t> Marking cartons and containers for shipment according to channel-wide standards can speed up distribution. </t> <g> ( <pointer:0> have-03 :ARG0 ( <pointer:1> crook ) :ARG1 ( <pointer:2> restaurant :location ( <pointer:3> under :op1 ( <pointer:4> sea ) ) ) :time ( <pointer:5> always ) :location ( <pointer:6> picture ) )  </g> [EOS],Distribution times can be reduced by following channel-wide standards for marking shipment containers., Channel-wide standards can speed up distribution. ...when Marking cart
"<t> For example, even at age 2, they waited patiently to open a small gift until a guest had departed'proper etiquette in Chinese culture. </t> <g> ( <pointer:0> and :op1 ( <pointer:1> contrast-01 :ARG2 ( <pointer:2> change-01 :ARG1 ( <pointer:3> that ) :ARG1-of ( <pointer:4> major-02 ) :ARG1-of ( <pointer:5> notice-01 :ARG0 ( <pointer:6> we ) ) :topic ( <pointer:7> garden-01 :ARG0 <pointer:6> ) ) ) :op2 ( <pointer:8> about :op1 ( <pointer:9> extent :degree-of ( <pointer:10> thing :ARG1-of ( <pointer:11> do-02 :ARG0 <pointer:6> :location ( <pointer:12> patio ) :degree ( <pointer:13> bit :mod ( <pointer:14> little ) :mod ( <pointer:15> just ) ) ) ) :domain <pointer:2> ) ) :op3 ( <pointer:16> wait-01 :ARG1 <pointer:6> :ARG2 ( <pointer:17> subside-01 :ARG1 ( <pointer:18> rain-01 ) ) :purpose ( <pointer:19> possible-01 :ARG1 ( <pointer:20> mow-01 :ARG0 <pointer:6> :time ( <pointer:21> after :quant ( <pointer:22> about :op1 ( <pointer:23> temporal-quantity :quant 1 :unit ( <pointer:24> month ) ) ) ) ) ) ) :op4 ( <pointer:25> get-04 :ARG1 ( <pointer:26> mow-01 :ARG0 <pointer:6> :time ( <pointer:27> weekend :mod ( <pointer:28> this ) ) ) :mod ( <pointer:29> final ) ) )  </g> [EOS]",They waited to open a small gift when they were very small.," They waited until a guest had left. , they weren't old yet"
"<t> While writers whose business it is to be witty often fail to produce, grave authors occasionally are mirthful when laughter is farthest from their minds. </t> <g> ( <pointer:0> contrast-01 :ARG1 ( <pointer:1> and :op1 ( <pointer:2> take-away-05 :ARG0 ( <pointer:3> it ) :ARG1 ( <pointer:4> time :quant ( <pointer:5> lot ) ) :source ( <pointer:6> they ) ) :op2 ( <pointer:7> go-02 :ARG0 ( <pointer:8> we ) :ARG4 ( <pointer:9> place :ARG4-of ( <pointer:10> take-01 :ARG0 ( <pointer:11> you ) :ARG1 ( <pointer:12> child ) :ARG1-of ( <pointer:13> typical-02 ) ) ) ) :op3 ( <pointer:14> have-06 :ARG0 <pointer:8> :ARG1 ( <pointer:15> fun-01 :ARG0 <pointer:8> :quant ( <pointer:16> lot ) ) ) ) :ARG2 ( <pointer:17> seem-01 :ARG1 ( <pointer:18> go-01 :ARG1 ( <pointer:19> time ) :ARG1-of ( <pointer:20> fast-02 :ARG2-of ( <pointer:21> have-degree-91 :ARG1 <pointer:18> :ARG3 ( <pointer:22> so ) ) ) ) ) )  </g> [EOS]",Grave authors are sometimes funny when they don't try to be.," Writers who are witty often fail to produce. , grave authors occasionally make"
"<t> When Hart, Schaffner, and Marx, for instance, opened its doors in 1879, only 40 percent of men's suits were ready-made. </t> <g> ( <pointer:0> get-03 :ARG1 ( <pointer:1> she ) :ARG2 ( <pointer:2> obsess-01 :ARG0 <pointer:1> :ARG1 ( <pointer:3> sauce :poss <pointer:1> ) :degree ( <pointer:4> little ) ) )  </g> [EOS]","When Hart, Schaffner, and Marx first opened, only a small amount of their suits were ready-made."," In 1879, only 40 percent of men's suits were ready-made. "
<t> Thank you for your generosity. </t> <g> ( <pointer:0> publication-91 :ARG0 ( <pointer:1> and :op1 ( <pointer:2> person :wiki - :name ( <pointer:3> name :op1 <lit> Gordon </lit> ) ) :op2 ( <pointer:4> person :wiki - :name ( <pointer:5> name :op1 <lit> Robert </lit> :op2 <lit> J. </lit> :op3 <lit> Gordon </lit> ) ) ) :ARG1 ( <pointer:6> measure-01 :ARG1 ( <pointer:7> economy :ARG1-of ( <pointer:8> new-01 ) ) :ARG2 ( <pointer:9> invent-01 :mod ( <pointer:10> great ) :time ( <pointer:11> past ) ) :polarity ( <pointer:12> amr-unknown ) ) )  </g> [EOS],Thank you so much for your generous gift.," I appreciate your generosity. ,thanks for...what? )amazing"
"<t> While pretending, Vygotsky explained, children repeatedly face confiicts between the rules of the make-believe situation and what they would do if they could act impulsively, and they usually decide in favor of the rules. </t> <g> ( <pointer:0> go-01 :ARG1 ( <pointer:1> temporal-quantity :quant 3 :unit ( <pointer:2> day ) :mod ( <pointer:3> more ) ) :manner ( <pointer:4> act-02 :polarity - :mod ( <pointer:5> dreary ) ) )  </g> [EOS]","Children have to make choices when pretending if they will act out of impulse or follow the rules of the make-believe situation, and they usually choose to follow the rules. ", Children often decide between the rules of make-believe and their own actions. 
"<t> That war, like others, produced disgruntled veterans and those more adventurous or more restless after military service. </t> <g> ( <pointer:0> staff-01 :ARG1-of ( <pointer:1> friendly-01 ) )  </g> [EOS]",That war produced more adventurous and restless disgruntled veterans after military service., Some veterans were unhappy with the war. ...or restless after serving in
"<t> A few months ago, Carl Newton and I wrote a letter asking you to consider a financial contribution to graduate Endodontics at Indiana University. </t> <g> ( <pointer:0> grimace-01 :ARG0 ( <pointer:1> he ) :ARG1 ( <pointer:2> doubt-01 :ARG0 <pointer:1> ) )  </g> [EOS]",Carl Newton and I corresponded with you a few months ago asking you to contribute financially. , Carl Newton and I wrote a letter asking you to consider making financial contributions. 
"<t> The flight had taken off just as American 11 was being hijacked, and at 8:42 the United 175 flight crew completed their report on a suspicious transmission overheard from another plane (which turned out to have been Flight 11) just after takeoff. </t> <g> ( <pointer:0> and :op2 ( <pointer:1> target-01 :ARG0 ( <pointer:2> organization :mod ( <pointer:3> whole ) ) :ARG1 ( <pointer:4> replace-01 :ARG0 <pointer:2> :ARG1 ( <pointer:5> policy-01 :ARG2 ( <pointer:6> life :mod ( <pointer:7> whole ) ) ) :ARG2 ( <pointer:8> and :op1 ( <pointer:9> life :duration ( <pointer:10> term ) :accompanier ( <pointer:11> annuity ) ) :op2 ( <pointer:12> annuity ) ) ) ) )  </g> [EOS]",The United aircrew reported suspicious behavior after takeoff., The United 175 flight had taken off just as American 11 was being hijacked. 
"<t> The most recent hijacking that involved U.S. air traffic controllers, FAA management, and military coordination had occurred in 1993. </t> <g> ( <pointer:0> claim-01 :ARG0 ( <pointer:1> magazine :wiki <lit> Time (magazine) </lit> :name ( <pointer:2> name :op1 <lit> Time </lit> ) ) :ARG1 ( <pointer:3> seek-01 :ARG0 ( <pointer:4> government-organization :wiki <lit> Federal Bureau of Investigation </lit> :name ( <pointer:5> name :op1 <lit> FBI </lit> ) ) :ARG1 ( <pointer:6> person :wiki - :name ( <pointer:7> name :op1 <lit> Robert </lit> :op2 <lit> Jacques </lit> ) :ARG0-of ( <pointer:8> have-rel-role-91 :ARG1 ( <pointer:9> person :wiki <lit> Timothy McVeigh </lit> :name ( <pointer:10> name :op1 <lit> Timothy </lit> :op2 <lit> McVeigh </lit> ) ) :ARG2 ( <pointer:11> accomplice :ARG1-of ( <pointer:12> possible-01 ) :ARG0-of ( <pointer:13> bomb-01 :ARG1 ( <pointer:14> city :wiki <lit> Oklahoma City </lit> :name ( <pointer:15> name :op1 <lit> Oklahoma </lit> :op2 <lit> City </lit> ) ) ) ) ) ) :time ( <pointer:16> before :op1 ( <pointer:17> now ) :duration ( <pointer:18> temporal-quantity :quant 1 :unit ( <pointer:19> year ) ) ) ) :mod ( <pointer:20> also ) )  </g> [EOS]",The most recent hijacking that involved three air-traffic related organizations had been in 1993.," The most recent hijacking involved U.S air traffic controllers, FAA management and military"
"<t> Instead, the Department established the Joint Forces Command, located at Norfolk, Virginia, making it responsible for military response to domestic emergencies, both natural and man-made. </t> <g> ( <pointer:0> possible-01 :ARG1 ( <pointer:1> find-01 :ARG0 ( <pointer:2> you ) :ARG1 ( <pointer:3> have-degree-91 :ARG1 <pointer:2> :ARG2 ( <pointer:4> high-02 :ARG1 <pointer:2> ) :ARG3 ( <pointer:5> more ) :ARG4 ( <pointer:6> cloud ) ) :ARG0-of ( <pointer:7> add-02 :ARG2 ( <pointer:8> atmosphere :mod ( <pointer:9> eerie :degree ( <pointer:10> extraordinary ) ) :poss ( <pointer:11> place ) ) ) :time ( <pointer:12> gaze-01 :ARG0 <pointer:2> :ARG1 ( <pointer:13> mountain :mod ( <pointer:14> lush ) :mod ( <pointer:15> strikingly ) ) :direction ( <pointer:16> up :op1 ( <pointer:17> here ) ) ) ) )  </g> [EOS]",The Department established the Joint Forces Command in Virginia.," The Department established the Joint Forces Command. , making it responsible for military"
<t> When are you going to that? </t> <g> ( <pointer:0> build-01 :ARG0 ( <pointer:1> person :ARG0-of ( <pointer:2> labor-01 :manner ( <pointer:3> slave ) ) :source ( <pointer:4> continent :wiki <lit> Africa </lit> :name ( <pointer:5> name :op1 <lit> Africa </lit> ) ) :ARG1-of ( <pointer:6> employ-01 :ARG2 ( <pointer:7> plantation :mod ( <pointer:8> sugar ) ) :mod ( <pointer:9> primary ) ) ) :ARG1 ( <pointer:10> loya ) :degree ( <pointer:11> large ) )  </g> [EOS],What time are you heading there?, When are you going to that? .asmaids and slaves were
<t> You and I have done some important work together. </t> <g> ( <pointer:0> have-purpose-91 :ARG1 ( <pointer:1> paper :mod ( <pointer:2> this ) ) :ARG2 ( <pointer:3> and :op1 ( <pointer:4> analyze-01 :ARG1 ( <pointer:5> cost-01 :ARG1 ( <pointer:6> deliver-01 :location ( <pointer:7> rural ) ) ) ) :op2 ( <pointer:8> compare-01 :ARG1 <pointer:5> :ARG2 ( <pointer:9> cost-01 :ARG1 ( <pointer:10> deliver-01 :location ( <pointer:11> city ) ) ) ) ) )  </g> [EOS],The work we have accomplished together is very important.," We have done some important work together. ,what's in this paper"
"<t> Cultures, and adults within them responsible for socialization, select dierent tasks for children's learning. </t> <g> ( <pointer:0> matter-01 :ARG1 ( <pointer:1> wait-01 ) :degree ( <pointer:2> really ) )  </g> [EOS]",Adults select the tasks for the teaching of children.," Cultures have adults responsible for socialization. , select dierent tasks"
"<t> Under its, it's , Bryson gives, among others the following examples from the Washington Post ,  Its the worst its been in the last five years,   Its come full circle,  then goes on to say   It's , which was intended in each of the examples above, is the contraction of it is. </t> <g> ( <pointer:0> keep-02 :mode imperative :ARG0 ( <pointer:1> you ) :ARG1 ( <pointer:2> safe-01 :ARG1 ( <pointer:3> skin :mod ( <pointer:4> young ) ) ) :manner ( <pointer:5> cover-01 :ARG0 <pointer:1> :ARG1 <pointer:3> :ARG2 ( <pointer:6> or :op1 ( <pointer:7> sunblock ) :op2 ( <pointer:8> t-shirt ) ) :concession ( <pointer:9> even-when :op1 ( <pointer:10> be-located-at-91 :ARG1 <pointer:3> :ARG2 ( <pointer:11> water ) ) ) ) )  </g> [EOS]",Bryson gives examples that are in the Post., Bryson gives examples from the Washington Post. ...it's come full
<t> Note that the I/S standard deviations control for differences in firm size. </t> <g> ( <pointer:0> speak-01 :polite + :mode imperative :ARG0 ( <pointer:1> you ) :ARG1 ( <pointer:2> issue-02 :mod ( <pointer:3> this ) :topic ( <pointer:4> ramification-02 :ARG0 ( <pointer:5> chew-01 :ARG1 ( <pointer:6> gum ) :ARG1-of ( <pointer:7> public-02 ) ) :ARG1 ( <pointer:8> society ) ) ) )  </g> [EOS],I/S standard deviations account for variety in firm size., The I/S standard deviations control differences in firm size. ...what
