premise,hypo,generated_hypo
"<t> Bin Ladin, whose efforts in Afghanistan had earned him celebrity and respect, proposed to the Saudi monarchy that he summon mujahideen for a jihad to retake Kuwait. </t> <g> ( <pointer:0> contrast-01 :ARG1 ( <pointer:1> make-out-12 :ARG0 ( <pointer:2> and :op1 ( <pointer:3> person :wiki <lit> Beatrice Travolta </lit> :name ( <pointer:4> name :op1 <lit> Beatrice </lit> ) ) :op2 ( <pointer:5> person :wiki <lit> Margaret Thatcher </lit> :name ( <pointer:6> name :op1 <lit> Grace </lit> ) ) ) :ARG1 ( <pointer:7> okay-04 ) :manner ( <pointer:8> legal-02 ) ) :ARG2 ( <pointer:9> use-01 :polarity - :ARG0 ( <pointer:10> person :ARG1-of ( <pointer:11> include-91 :ARG2 ( <pointer:12> we ) :ARG3 ( <pointer:13> some ) ) ) :ARG1 ( <pointer:14> product :poss ( <pointer:15> they ) ) :mod ( <pointer:16> again ) :time ( <pointer:17> ever ) :manner ( <pointer:18> think-01 :polarity - :ARG0 <pointer:10> :ARG1 ( <pointer:19> lose-02 :ARG0 ( <pointer:20> person :wiki <lit> John Travolta </lit> :name ( <pointer:21> name :op1 <lit> Travolta </lit> ) ) :ARG1 ( <pointer:22> shirt :poss <pointer:20> ) :beneficiary ( <pointer:23> kid :mod ( <pointer:24> little ) :mod ( <pointer:25> that ) :ARG1-of ( <pointer:26> waste-01 :direction ( <pointer:27> away ) ) ) ) ) ) )  </g> [EOS]",Bin Ladin was well-known in the Middle East.," Bin Ladin was a famous Afghan. , proposed to the Saudi monarchy"
<t> The field is about 100 years old. </t> <g> ( <pointer:0> pass-02 :ARG0 ( <pointer:1> route ) :ARG1 ( <pointer:2> sight-01 :ARG1 ( <pointer:3> and :op1 ( <pointer:4> island :wiki <lit> Isfahan </lit> :name ( <pointer:5> name :op1 <lit> Es </lit> :op2 <lit> Vedr? </lit> ) :ARG1-of ( <pointer:6> inhabit-01 :polarity - ) :ARG1-of ( <pointer:7> hover-01 :ARG1-of ( <pointer:8> resemble-01 :ARG2 ( <pointer:9> apparition :location ( <pointer:10> horizon :direction ( <pointer:11> west ) ) ) ) ) ) :op2 ( <pointer:12> island :wiki <lit> Espalmador </lit> :name ( <pointer:13> name :op1 <lit> Espalmador </lit> ) :ARG1-of ( <pointer:14> popular-02 :ARG2 ( <pointer:15> yachtsman ) :ARG1-of ( <pointer:16> cause-01 :ARG0 ( <pointer:17> beach :consist-of ( <pointer:18> sand :ARG1-of ( <pointer:19> white-03 ) ) :poss <pointer:12> ) ) ) ) :quant 2 ) ) )  </g> [EOS],The field was made 100 years ago.," The field is over 100 years old. , when you pass it on"
<t> You can see from the enclosed newspaper article the quality and diversity of those who receive this honor. </t> <g> ( <pointer:0> or :op1 ( <pointer:1> search-01 :mode imperative :ARG0 ( <pointer:2> you ) :ARG1 ( <pointer:3> site :mod ( <pointer:4> era :wiki <lit> Prehistory </lit> :name ( <pointer:5> name :op1 <lit> Prehistory </lit> ) ) :ARG1-of ( <pointer:6> elude-01 :ARG2-of ( <pointer:7> have-degree-91 :ARG1 <pointer:3> :ARG3 ( <pointer:8> more ) ) ) ) ) :op2 ( <pointer:9> take-01 :mode imperative :ARG0 <pointer:2> :ARG1 ( <pointer:10> path :mod ( <pointer:11> cliff ) :poss ( <pointer:12> or :op1 ( <pointer:13> coast :mod ( <pointer:14> northwest ) ) :op2 ( <pointer:15> coast :mod ( <pointer:16> south ) ) ) ) ) :location ( <pointer:17> island :wiki <lit> Menorca </lit> :name ( <pointer:18> name :op1 <lit> Menorca </lit> ) ) )  </g> [EOS],The quality and diversity of recipients of this honor can be observed from the enclosed article., The newspaper article shows the quality and diversity of those who receive this honor. 
<t> Thousands of Hoosier motorists have been doing just that by purchasing environmental license plates. </t> <g> ( <pointer:0> multi-sentence :snt1 ( <pointer:1> lose-03 :mod ( <pointer:2> yeah :mode expressive ) ) :snt2 ( <pointer:3> mean-01 :ARG0 ( <pointer:4> i ) :ARG2 ( <pointer:5> be-from-91 :ARG1 <pointer:4> :ARG2 ( <pointer:6> city :wiki <lit> Saint Louis </lit> :name ( <pointer:7> name :op1 <lit> Saint </lit> :op2 <lit> Louis </lit> ) ) :mod ( <pointer:8> original ) ) ) :snt3 ( <pointer:9> contrast-01 :ARG1 ( <pointer:10> team :ARG0-of ( <pointer:11> lose-03 :mod ( <pointer:12> most ) ) :domain ( <pointer:13> team :wiki <lit> History of the Saint Louis Cardinals </lit> :name ( <pointer:14> name :op1 <lit> Saint </lit> :op2 <lit> Louis </lit> :op3 <lit> Cardinals </lit> ) ) ) ) )  </g> [EOS],Thousands of Hossier drivers have bought environmental license plates., Thousands of Hoosier motorists have been doing that by purchasing environmental license plates. 
"<t> There is a term in English for a tennis player reaching a height, for a brief stretch or longer, when he cannot miss, and tennis people call it zoning .  I have not heard it used in other cases, but when used it seems to equal tener duende .  I do not know whether that use of duende has reached Portuguese speakers in Brazil or Portugal, but if it has not, it probably will soon, because so many Portuguese speakers are bilingual in Spanish. </t> <g> ( <pointer:0> launch-01 :ARG0 ( <pointer:1> facility :wiki <lit> Flamingo Las Vegas </lit> :name ( <pointer:2> name :op1 <lit> Flamingo </lit> ) ) :ARG1 ( <pointer:3> present-02 :ARG1 ( <pointer:4> mob ) :ARG2 ( <pointer:5> city :wiki <lit> Las Vegas </lit> :name ( <pointer:6> name :op1 <lit> Las </lit> :op2 <lit> Vegas </lit> ) ) :ARG1-of ( <pointer:7> strong-02 ) :duration ( <pointer:8> over :op1 ( <pointer:9> temporal-quantity :quant 2 :unit ( <pointer:10> decade ) ) ) ) :mod ( <pointer:11> in-fact ) )  </g> [EOS]",There's a term for when a tennis player reaches a height that they cannot miss - it is zoning. , There is a term in English for when you can't miss.  I have
<t>  You went treating! </t> <g> ( <pointer:0> involve-01 :ARG1 ( <pointer:1> or :op1 ( <pointer:2> pay-01 :ARG0 ( <pointer:3> person :ARG0-of ( <pointer:4> work-01 ) ) :ARG1 ( <pointer:5> more ) :ARG3 ( <pointer:6> benefit-01 :ARG1-of ( <pointer:7> promise-01 ) ) ) :op2 ( <pointer:8> get-01 :ARG0 <pointer:3> :ARG1 ( <pointer:9> benefit-01 :ARG1-of ( <pointer:10> have-degree-91 :ARG2 ( <pointer:11> low-04 :ARG1 <pointer:9> ) :ARG3 ( <pointer:12> more ) ) ) ) ) :ARG2 ( <pointer:13> option :mod ( <pointer:14> reform-01 ) :mod ( <pointer:15> tradition ) :quant ( <pointer:16> most ) ) )  </g> [EOS],You went and treated!," You went to treat! , involve-in.com; the most"
<t> He returned to Afghanistan. </t> <g> ( <pointer:0> blame-01 :ARG1 ( <pointer:1> she ) :ARG1-of ( <pointer:2> cause-01 :ARG0 ( <pointer:3> amr-unknown ) ) :ARG1-of ( <pointer:4> cause-01 :ARG0 ( <pointer:5> true-03 :ARG1 <pointer:1> :ARG2 ( <pointer:6> creed :poss <pointer:1> ) ) ) )  </g> [EOS],He traveled to Afghanistan., He went back to Afghanistan.  (eighme of the blame lies
"<t> As Andrew Norman wrote, in a letter published in this book on page 113,  You flit freely back and forth between prescriptivism and descriptivism.  </t> <g> ( <pointer:0> stay-on-02 :ARG1 ( <pointer:1> person :ARG1-of ( <pointer:2> new-01 ) :quant ( <pointer:3> many ) :ARG1-of ( <pointer:4> resemble-01 :ARG2 ( <pointer:5> and :op1 ( <pointer:6> person :mod ( <pointer:7> country :wiki <lit> Japan </lit> :name ( <pointer:8> name :op1 <lit> Japan </lit> ) ) ) :op2 ( <pointer:9> person :mod ( <pointer:10> country :wiki <lit> China </lit> :name ( <pointer:11> name :op1 <lit> China </lit> ) ) ) :op3 ( <pointer:12> person :mod ( <pointer:13> country :wiki <lit> Portugal </lit> :name ( <pointer:14> name :op1 <lit> Portugal </lit> ) ) ) :time ( <pointer:15> before :op1 ( <pointer:16> they ) ) ) ) ) :location ( <pointer:17> state :wiki <lit> Hawaii </lit> :name ( <pointer:18> name :op1 <lit> Hawaii </lit> ) ) :ARG0-of ( <pointer:19> add-02 :ARG2 ( <pointer:20> mix-01 :ARG1 ( <pointer:21> and :op1 ( <pointer:22> ethnic ) :op2 ( <pointer:23> race ) ) :ARG1-of ( <pointer:24> become-01 :ARG2 ( <pointer:25> hallmark :poss <pointer:17> ) ) ) ) )  </g> [EOS]",Andrew Norman says that you go easily switch to and fro from prescriptivism and descriptivism., Andrew Norman wrote a letter published in this book.  You flit freely
"<t> For the same time period, our alumni participation in similar firms was 31 percent to 67 percent. </t> <g> ( <pointer:0> and :op1 ( <pointer:1> open-01 :ARG1 ( <pointer:2> door ) ) :op2 ( <pointer:3> step-01 :ARG1 ( <pointer:4> person :wiki <lit> Alistair Severn </lit> :name ( <pointer:5> name :op1 <lit> Severn </lit> ) ) :direction ( <pointer:6> out ) ) )  </g> [EOS]",The alumni who participated in firms that were alike was between 31 to 67 percent., Alumnus participation in similar firms increased. ...what percentage? )
"<t> SPEA has an impressive and dedicated faculty that includes inspiring teachers and distinguished scholars who are contributing to the solutions of some of our most difficult public policy and public management problems, including those concerning health, the environment, and criminal justice; it is attracting a diverse, capable group of students; and its graduates are making contributions in a wide range of challenging positions in the public, private, and non-profit sectors. </t> <g> ( <pointer:0> collect-01 :ARG0 ( <pointer:1> panel ) :ARG1 ( <pointer:2> and :op1 ( <pointer:3> advise-01 ) :op2 ( <pointer:4> recommend-01 ) ) :ARG2 ( <pointer:5> person :ARG0-of ( <pointer:6> represent-01 :ARG1 ( <pointer:7> entity :mod ( <pointer:8> small ) :ARG1-of ( <pointer:9> affect-01 ) ) ) ) :subevent-of ( <pointer:10> process-02 :ARG0 <pointer:1> :ARG1 ( <pointer:11> deliberate-01 :ARG0 <pointer:1> ) ) )  </g> [EOS]","The faculty at SEPA is impressive, dedicated, and includes inspiring teachers.", The faculty of SPEA is impressive.  explains that the students are very
"<t> Do you feel like that's a Southern thing or a NC thing, or-- </t> <g> ( <pointer:0> and :op1 ( <pointer:1> move-01 :ARG1 ( <pointer:2> person :ARG1-of ( <pointer:3> black-05 ) ) :ARG2 ( <pointer:4> up-03 :ARG1 <pointer:2> :ARG2 ( <pointer:5> thing :ARG2-of ( <pointer:6> list-01 ) ) ) ) :op2 ( <pointer:7> move-01 :ARG1 ( <pointer:8> person :ARG1-of ( <pointer:9> white-02 ) ) :ARG2 ( <pointer:10> down-03 :ARG1 <pointer:8> ) ) :ARG1-of ( <pointer:11> cause-01 :ARG0 ( <pointer:12> assume-02 :ARG0 ( <pointer:13> person :ARG0-of ( <pointer:14> oppose-01 :ARG1 ( <pointer:15> affirmative-action ) ) ) :ARG1 ( <pointer:16> mechanism :ARG1-of ( <pointer:17> over-03 ) ) ) ) :condition ( <pointer:18> put-01 :ARG1 ( <pointer:19> theory :topic ( <pointer:20> quotient :quant-of ( <pointer:21> intelligent-01 :mod ( <pointer:22> race ) ) ) :poss ( <pointer:23> and :op1 ( <pointer:24> person :wiki <lit> Conrad Murray </lit> :name ( <pointer:25> name :op1 <lit> Murray </lit> ) ) :op2 ( <pointer:26> person :mod ( <pointer:27> other ) :quant ( <pointer:28> some ) ) ) ) :ARG2 ( <pointer:29> aside ) ) ) "",</g> [EOS]",Do you believe it's a thing they practice in the south?, Do you think it's a Southern thing or NC one? .asm
<t> Parents reported significant benefits from Girl Scouting for their daughters and themselves. </t> <g> ( <pointer:0> valid-02 :mod ( <pointer:1> external ) :ARG1-of ( <pointer:2> mean-01 :ARG2 ( <pointer:3> or :op1 ( <pointer:4> extent :extent-of ( <pointer:5> apply-02 :ARG1 ( <pointer:6> thing :ARG1-of ( <pointer:7> find-01 ) ) :ARG2 ( <pointer:8> or :op1 ( <pointer:9> person ) :op2 ( <pointer:10> object ) :op3 ( <pointer:11> setting ) :op4 ( <pointer:12> time ) :ARG2-of ( <pointer:13> except-01 :ARG1 ( <pointer:14> that :ARG1-of ( <pointer:15> study-01 ) ) ) ) ) ) :op2 ( <pointer:16> extent :extent-of ( <pointer:17> generalize-01 :ARG1 <pointer:6> :ARG1-of ( <pointer:18> possible-01 ) ) ) ) ) )  </g> [EOS],Girl Scouting brought significant benefits to the parents.," Girl Scouting has been beneficial to parents. , when it comes ot their"
<t> Look at this. </t> <g> ( <pointer:0> seem-01 :ARG1 ( <pointer:1> exist-01 :ARG1 ( <pointer:2> disorder ) :time ( <pointer:3> before :op1 ( <pointer:4> come-along-19 :ARG1 ( <pointer:5> stimulant :wiki <lit> Ritalin </lit> :name ( <pointer:6> name :op1 <lit> Ritalin </lit> ) ) ) ) ) :degree ( <pointer:7> hardly ) )  </g> [EOS],Observe this here., Look at this. ...what have you done? It seems like a
<t> *$400 will pay for one program for an entire school. </t> <g> ( <pointer:0> say-01 :ARG0 ( <pointer:1> i ) :ARG1 ( <pointer:2> yes ) :ARG2 ( <pointer:3> sir ) )  </g> [EOS],$400 pays for the program at an entire school!," $400 will cover a program for an entire school. , yes!"
"<t> Bin Ladin saw himself as called to follow in the footsteps of the Messenger and to communicate his message to all nations, and to serve as the rallying point and organizer of a new kind of war to destroy America and bring the world to Islam. </t> <g> ( <pointer:0> multi-sentence :snt1 ( <pointer:1> bring-01 :ARG0 ( <pointer:2> episode :mod ( <pointer:3> this ) :mod ( <pointer:4> whole ) :mod ( <pointer:5> savory :polarity - ) ) :ARG1 ( <pointer:6> memory :topic ( <pointer:7> skit : prep-with ( <pointer:8> organization :wiki <lit> Monty Python </lit> :name ( <pointer:9> name :op1 <lit> Monty </lit> :op2 <lit> Python </lit> ) ) ) ) :ARG2 ( <pointer:10> back ) ) :snt2 ( <pointer:11> line :ARG1-of ( <pointer:12> include-91 :ARG2 ( <pointer:13> line :ARG1-of ( <pointer:14> favor-01 :ARG0 ( <pointer:15> i ) ) ) ) :domain ( <pointer:16> guilty-01 :ARG1 ( <pointer:17> you ) :ARG2 ( <pointer:18> charge-05 :quant 6 :ARG1 <pointer:17> :ARG2 ( <pointer:19> heresy ) :ARG1-of ( <pointer:20> mean-01 :ARG2 ( <pointer:21> charge-05 :quant 7 :ARG1 <pointer:17> :ARG2 <pointer:19> ) ) ) ) ) )  </g> [EOS]",Bin Laden thought he was called to follow in the Messenger's footsteps.," Bin Ladin wanted to bring the world into Islam. , as called"
"<t> Instead, in a number of cases their rulers sought to buy off local Islamist movements by ceding control of many social and educational issues. </t> <g> ( <pointer:0> and :op1 ( <pointer:1> think-01 :ARG0 ( <pointer:2> i ) :ARG1 ( <pointer:3> resent-01 :quant ( <pointer:4> lot :degree ( <pointer:5> awful ) ) ) ) :op2 ( <pointer:6> think-01 :polarity - :ARG0 <pointer:2> :ARG1 ( <pointer:7> feasible :domain ( <pointer:8> it ) :beneficiary ( <pointer:9> country :poss ( <pointer:10> we ) ) ) :ARG1-of ( <pointer:11> real-04 ) :mod ( <pointer:12> um :mode expressive ) ) )  </g> [EOS]",Social and educational issues were used as bargaining chips with Islamist movements., Their rulers tried to buy off local Islamist movements. ...what i think
<t> What to make of the fact that one may be henpecked but not cockpecked? </t> <g> ( <pointer:0> know-01 :ARG0 ( <pointer:1> you ) :ARG1 ( <pointer:2> like-01 :ARG0 ( <pointer:3> i ) :ARG1 ( <pointer:4> thing :ARG1-of ( <pointer:5> do-02 :ARG0 <pointer:3> :time ( <pointer:6> now :mod ( <pointer:7> right ) ) ) ) ) :mod ( <pointer:8> oh :mode expressive ) )  </g> [EOS],What do you think that someone could be henpecked but not cockpecked?, What do you think about being henpecked but not cockpocked? 
<t> Go ahead. </t> <g> ( <pointer:0> and :op1 ( <pointer:1> find-01 :ARG0 ( <pointer:2> he ) :ARG1 ( <pointer:3> think-01 :ARG0 <pointer:2> :manner ( <pointer:4> circle-01 :ARG1 ( <pointer:5> worry-01 :ARG1 <pointer:2> ) ) ) ) :op2 ( <pointer:6> pull-01 :ARG0 <pointer:2> :ARG1 <pointer:2> :ARG2 ( <pointer:7> problem :poss <pointer:2> ) :direction ( <pointer:8> back ) ) )  </g> [EOS],Do it.  , Go ahead.  (what you need to do is think and worry.)
"<t> So she said, Ines went out, and opened the door and said, Bastards! </t> <g> ( <pointer:0> multi-sentence :li 35 :snt1 ( <pointer:1> see-01 :ARG0 ( <pointer:2> you ) :ARG1 ( <pointer:3> idea ) :polarity ( <pointer:4> amr-unknown ) ) :snt2 ( <pointer:5> pause-01 :ARG0 ( <pointer:6> person :wiki <lit> Paddy Tuppence </lit> :name ( <pointer:7> name :op1 <lit> Tuppence </lit> ) ) :purpose ( <pointer:8> grasp-01 :ARG0 <pointer:6> :ARG1 ( <pointer:9> suppose-01 :ARG1 ( <pointer:10> want-01 :ARG0 ( <pointer:11> they ) :ARG1 ( <pointer:12> go-02 :ARG0 ( <pointer:13> i ) :ARG4 ( <pointer:14> city :wiki <lit> Paris </lit> :name ( <pointer:15> name :op1 <lit> Paris </lit> ) ) ) :ARG1-of ( <pointer:16> resemble-01 :ARG2 ( <pointer:17> person :wiki <lit> Jane Fonda </lit> :name ( <pointer:18> name :op1 <lit> Jane </lit> :op2 <lit> Finn </lit> ) ) ) ) ) :degree ( <pointer:19> full ) ) :time ( <pointer:20> then ) ) :snt3 ( <pointer:21> smile-01 :ARG0 ( <pointer:22> person :wiki <lit> Jimmy Carter </lit> :name ( <pointer:23> name :op1 <lit> Mr. </lit> :op2 <lit> Carter </lit> ) ) :manner ( <pointer:24> wearily :ARG2-of ( <pointer:25> have-degree-91 :ARG1 <pointer:21> :ARG3 ( <pointer:26> more ) :ARG4 ( <pointer:27> ever ) ) ) :polarity ( <pointer:28> amr-unknown ) ) ) "",</g> [EOS]","Ines went out and opened the door and said, ""bastards!"""," She said Ines went out and opened the door. , she Said"
<t> Your brother came to help us there. </t> <g> ( <pointer:0> contrast-01 :ARG1 ( <pointer:1> present-01 :ARG1 ( <pointer:2> data ) :ARG3 ( <pointer:3> information :mod ( <pointer:4> stewardship ) :ARG0-of ( <pointer:5> accompany-01 :ARG1 ( <pointer:6> state-01 :ARG0 ( <pointer:7> government-organization :ARG0-of ( <pointer:8> govern-01 ) :mod ( <pointer:9> federal ) ) :ARG1 ( <pointer:10> finance ) :ARG1-of ( <pointer:11> consolidate-01 ) ) ) :ARG1-of ( <pointer:12> require-01 ) :mod ( <pointer:13> supplementary ) ) ) :ARG2 ( <pointer:14> present-01 :polarity - :ARG1 <pointer:2> :ARG3 ( <pointer:15> report-01 :ARG1 ( <pointer:16> unit :part-of <pointer:7> :mod ( <pointer:17> component ) ) :mod ( <pointer:18> individual ) ) ) )  </g> [EOS],And then your brother came and helped us there.," Your brother came to help us. , when they were presented with the"
"<t> The child's mind, then, is a profoundly social organ. </t> <g> ( <pointer:0> and :op1 ( <pointer:1> uh-huh :mode expressive ) :op2 ( <pointer:2> true-01 :ARG1 ( <pointer:3> it ) :ARG1-of ( <pointer:4> mean-01 :ARG0 ( <pointer:5> i ) :ARG2 ( <pointer:6> true-01 :ARG1 <pointer:3> ) ) :polarity ( <pointer:7> amr-unknown ) ) )  </g> [EOS]",The mind of a child is an organ that is social.," The child's mind is a social organ. , then: are you"
<t> The union in the men's clothing field at the time issued official publications in eight different languages. </t> <g> ( <pointer:0> implement-01 :ARG0 ( <pointer:1> rule :mod ( <pointer:2> this ) ) :ARG1 ( <pointer:3> section :mod 106 :part-of ( <pointer:4> law :wiki - :name ( <pointer:5> name :op1 <lit> Federal </lit> :op2 <lit> Crop </lit> :op3 <lit> Insurance </lit> :op4 <lit> Reform </lit> :op5 <lit> Act </lit> ) :time ( <pointer:6> date-entity :year 1994 ) ) ) )  </g> [EOS],The publications issued by the union were readable in eight different languages., The men's clothing field issued official publications in eight different languages. ...
"<t> The enterprises that compose the apparel and textile industries manufacture a wide variety of products, and the mix has also changed since the postwar era. </t> <g> ( <pointer:0> contrast-01 :ARG1 ( <pointer:1> study-01 :polarity - :ARG0 ( <pointer:2> we ) :ARG1 ( <pointer:3> thing :ARG0-of ( <pointer:4> cause-01 :ARG1 ( <pointer:5> thing :ARG1-of ( <pointer:6> vary-01 ) :mod ( <pointer:7> this ) ) ) :ARG1-of ( <pointer:8> specific-02 ) ) ) :ARG2 ( <pointer:9> likely-01 :ARG1 ( <pointer:10> result-01 :ARG1 <pointer:5> :ARG2 ( <pointer:11> context :location-of ( <pointer:12> operate-01 :ARG0 ( <pointer:13> person :ARG0-of ( <pointer:14> have-org-role-91 :ARG2 ( <pointer:15> officer :mod ( <pointer:16> chief ) :mod ( <pointer:17> intelligence :mod ( <pointer:18> federal ) ) ) ) ) ) ) ) ) )  </g> [EOS]",The mix of products that the apparel and textile industries manufacture has become more diverse since the postwar era., The mix of apparel and textile industries has changed since the postwar era. 
<t> Goodwill works. </t> <g> ( <pointer:0> possible-01 :ARG1 ( <pointer:1> invest-01 :ARG0 ( <pointer:2> country :wiki <lit> United States </lit> :name ( <pointer:3> name :op1 <lit> U.S. </lit> ) ) :ARG1-of ( <pointer:4> have-quant-91 :ARG3 ( <pointer:5> more ) :ARG4 ( <pointer:6> monetary-quantity :ARG1-of ( <pointer:7> save-01 :ARG0 <pointer:2> :ARG3 ( <pointer:8> attract-01 :ARG0 <pointer:2> :ARG1 ( <pointer:9> finance-01 ) :ARG2 ( <pointer:10> abroad ) ) ) ) ) ) :time ( <pointer:11> and :op1 ( <pointer:12> date-entity :decade 1980 ) :op2 ( <pointer:13> date-entity :decade 1990 ) :mod ( <pointer:14> most ) ) )  </g> [EOS],Goodwill is effective., Goodwill works. ...and it's more effective when you're investing
