"Best of all, probably, was the unintentional but unavoidable hilarity roused by Hattie McDaniels, Butterfly McQueen, and Vivien Leigh as they jabbered and squeaked in Japanese about Ashley Wilkes, Mista Rhett, and the fall of Atlanta. [EOS]","The humor from the Japanese jabbering was unintentional, but was likely the most enjoyable.","Hattie McDaniels, Butterfly McQueen and Vivien Leigh were hilarious."
"We are asking for your ten dollars to help fund our programs of Research, Education, and Patient Service and Rehabilitation. [EOS]","Your contribution of ten dollars is going to go towards Research, Education, and Patient Service and Rehabilitation.",We need your ten dollars to fund our programs. I'm asking for you
The mission crew commander explained to us that the purpose was to position the Langley fighters between the reported southbound American 11 and the nation's capital. [EOS],The crew commander said that fighters would be placed between Washington DC and American 11.,The mission crew commander explained to us that the purpose was. I'm told
"Without a nationally regulated and generously subsidized child-care system, formal child care in the United States is in much shorter supply and considerably more costly for parents than it is in other industrialized nations. [EOS]","Without a quality child-care system, it is much harder to come by and more expensive for parents than in other countries.",Formal child care in the United States is much less available than it would be if
This plan is one more reason to preserve the perennially endangered Endangered Species Act -the most effective wildlife law ever passed. [EOS],The Endangered Species Act needs to be preserved because of this plan.,The Endangered Species Act is the most effective wildlife law ever passed. Ob
"These experiments in political Islam faltered during the 1990 the Iranian revolution lost momentum, prestige, and public support, and Pakistan's rulers found that most of its population had little enthusiasm for fundamentalist Islam. [EOS]",Those in power in Pakistan learned their people weren't orthodox Islam.,The Iranian revolution lost momentum and public support in 1990. UNiversity experiments fal
"Callers reported that a passenger had been stabbed and that two people were lying on the floor of the cabin, injured or dead-possibly the captain and first officer. [EOS]",Callers stated that there were casualties aboard.  ,Callers said that a passenger had been stabbed and two people were lying on the floor
"And, how old are you? [EOS]",What is your age?,"How old are you? . I am curious about your age, as well"
Far more acquired valuable skills but lived in stagnant economies that could not generate satisfying jobs. [EOS],Many people learned useful skills but were stuck in economies that were not creating needed jobs.,The economies were stagnant and the people had to learn skills. 'There was
And uh she had just cartons and cartons of soup labels that she had saved over the years and redeem them you know I don't know five cents a bushel so she was very practical in that regard. [EOS],She saved soup labels and redeemed them for money. ,She was very practical in that regard. I don't know how much she
"By 10:45 there was, however, another set of fighters circling Washington that had entirely different rules of engagement. [EOS]",The fighters in the air over Washington at 10:45 had been told specific rules of engagement. ,There were fighters circling Washington.  and there was a different set of rules for
