,premise,hypothesis,label
863,<t> Two men are looking out and binoculars are being held by one of them,Two men are looking out and one is holding binoculars </t>,0
864,<t> A dog is riding a skateboard in a park,A dog is riding a skateboard </t>,0
865,<t> A girl is jumping rope on a sidewalk near a parking garage,A girl is skipping rope on a sidewalk </t>,0
866,<t> A few animals are playing in the water,Nobody is playing ping pong </t>,1
867,<t> A policeman is sitting on a motorcycle,The cop is sitting on a police bike </t>,0
868,<t> A man is playing a flute,The man is not playing the guitar </t>,0
869,<t> A yellow dog is running on white snow on a sunny day,"A dog, which is tan, is running through the snow </t>",0
870,<t> The brown dogs are playfully fighting on the sandy beach,The brown dogs are playfully fighting on the sandy shore </t>,0
871,<t> A great dog is climbing a steep hill,A light brown dog is running up a street </t>,1
872,<t> The woman is picking up and holding a baby kangaroo,A woman is picking up and holding a baby kangaroo in her arms </t>,0
873,<t> A woman is putting on eyeshadow,Eyeshadow is being put on by a woman </t>,0
874,<t> A woman is putting on eyeshadow,The woman is putting make-up on </t>,0
875,<t> Butter is being chopped into a container by a man,A man is chopping butter into a container </t>,0
876,<t> The girl in the black hat is wearing a bikini at the beach,A young lady in a bikini is lying on the beach </t>,1
877,<t> An oriental man and two women are facing a camera,The group of people is standing together and looking at the camera </t>,0
878,<t> A large brown dog and a small grey dog are standing on a rocky surface,The brown dog is sniffing the back of a small black dog </t>,1
879,<t> Two baby pandas are playing,Two pandas are not lying together </t>,0
880,<t> Guitar is being played by a man,A man is playing guitar </t>,0
881,<t> The men are acting on a stage,The men are performing on stage </t>,0
882,<t> A man is standing shirtless in the street,A man is wearing a long sleeved blue shirt and jeans and is riding a unicycle down a street </t>,1
883,<t> The people are standing at a parade,A white bird is landing swiftly in the water </t>,1
884,<t> Two young women are sparring in a kickboxing fight,Two women are sparring in a kickboxing match </t>,0
885,<t> The man is talking on the phone,The man is speaking on the telephone </t>,0
886,<t> A dark black dog and a light brown dog are playing in the yard in the back,"A dog, which is brown, and a black one are running in the grass </t>",1
887,<t> A young climber is making a rock wall for the boys,A young child is climbing a rock climbing wall which is indoors </t>,1
888,<t> A man is cutting a box,A box is being cut by a man </t>,0
889,<t> A girl has black and orange patches on the cheeks,A girl has colored patches on the cheeks </t>,0
890,<t> The little dog is grabbing the bedroom slipper with its mouth funnily,The little dog is grabbing the bedroom slipper with its mouth </t>,0
891,<t> A man is dancing on a roof ,A top violin player is standing on the roof over a man </t>,1
892,<t> A boy is playing a guitar,A guitar is being played by a kid </t>,0
893,<t> A few men in a competition are running outside,A man is leading the race </t>,1
894,<t> A woman is slicing an onion,A woman is cutting an onion </t>,0
895,<t> A woman is boiling eggs,Eggs are being boiled by a woman </t>,0
896,<t> The muscular black man is dancing and the man behind him is wearing green beads,The muscular man is dancing and the man behind him is wearing green beads </t>,0
897,"<t> A child, who has blond hair, is holding a yellow bottle",A boy in a blue shirt has dirt on his face </t>,1
898,<t> Two groups of people are playing football,A player is running with the ball </t>,1
899,<t> Music is being performed by four people outdoors,Four people are performing music outdoors </t>,0
900,<t> A dog is herding a group of white sheep on a dusty farm,A dog is herding a pack of white sheep on a dusty farm </t>,0
901,<t> A child in light colored clothing is standing with his arms extended outward,Two girls are happily playing inside a jumper house </t>,1
902,<t> A woman is slicing garlic,A woman is cutting an onion </t>,1
903,<t> A man is playing a flute,A flute is being played by a man </t>,0
904,<t> A man is putting garlic on some slices of bread,A man is sprinkling seasoning on several sliced and buttered loaves of bread </t>,0
905,<t> People are crossing a rope bridge over a rocky stream,People are walking across a rope bridge over a rocky stream </t>,0
906,<t> There is no woman cutting an onion,A horse is standing </t>,1
907,<t> A band is performing on a stage,A band is playing onstage </t>,0
908,<t> A man is making music with a flute,A man is playing soccer </t>,1
909,<t> A woman who is wearing a pink boa is riding a bicycle down a bridge built for pedestrians,"The woman wearing silver pants, pink bellbottoms and a pink scarf isn't riding a bike </t>",1
910,<t> Someone is being boiled with okra in a pot,Someone is cooking okra in a pan </t>,1
911,<t> Two children are rolling in muddy water,Two boys are laying in the water close to the beach </t>,1
912,<t> A happy family is posing by the fireplace,"A family, which looks happy, is posing by the fireplace </t>",0
913,<t> A man is slicing bread,A person is slicing a piece of bread </t>,0
914,"<t> A dog, which has a brown and white coat, is holding a baseball in its mouth",A black and white dog is holding a baseball in its mouth </t>,1
915,<t> A horse is being ridden by a girl,A girl is riding a horse </t>,0
916,<t> A dog is playing with a toy,A dog is having fun with a toy </t>,0
917,<t> Two people are carrying colorful baskets and blankets and walking near a building,Two people are carrying gray baskets and blankets and walking near a building </t>,1
918,<t> There are no little boys playing outside with a soccer ball on the green grass,Two children are playing soccer in the park </t>,1
919,<t> A man with no shirt is jumping over a log,A guy is leaping into the air in a wooded area </t>,1
920,<t> A white horse is standing,A woman is cutting an onion </t>,1
921,<t> A man is cutting a tree with an axe,A person is chopping down a tree with an axe </t>,0
922,<t> A person is pouring olive oil into a pot on the stove,A person is pouring oil for cooking into a pot </t>,0
923,<t> A tiger is pacing around a cage,A tiger is walking around a cage </t>,0
924,<t> Three boys are rocking the walk along the river,The men in brown shorts are walking on the rocks beside a river </t>,1
925,<t> A man is playing the guitar,A man is packing the guitar </t>,1
926,<t> The windows are being polished by a man,The windows are being cleaned by a man </t>,0
927,<t> A motorcyclist on a bike is leaning into a sharp corner,A man on a motorcycle is going around a corner </t>,1
928,<t> Some fish are swimming,The fish are immobile </t>,1
929,<t> A group of people is on a beach,A group of people is near the sea </t>,0
930,<t> A brown dog is running in the snow,A dog is running through the white snow </t>,0
931,<t> A little boy in red clothes is jumping into the air,There is no child in a red outfit jumping on a trampoline </t>,1
932,<t> The boy is enthusiastically playing in the mud,The boy is playing in the mud </t>,0
933,<t> A guy is mowing the lawn,Grass is being mowed by a man </t>,0
934,<t> Ingredients are being poured into a bowl by a woman,A woman is pouring ingredients into a bowl </t>,0
935,<t> A man is wearing a hard hat and dancing,A man is naked and standing still </t>,1
936,<t> A man with a shirt is posing with the arms spread next to a woman,A man without a shirt is posing with the arms spread next to a woman </t>,1
937,<t> A man is pouring a plate of shredded cheese into a pot of sauce,The woman is removing cheese from the sauce </t>,1
938,<t> A man is dancing in the rain,A woman is singing into a microphone </t>,1
939,<t> A man is riding a horse in the desert,A horse is being ridden by a guy </t>,0
940,<t> A man is riding a motorcycle,A motorcycle is being ridden by a man </t>,0
941,<t> A person is peeling a banana,A banana is being peeled by a person </t>,0
942,<t> A yellow cat is chasing a ball,A yellow dog is chasing a ball </t>,1
943,<t> A boy is playing a guitar,A kid is playing a guitar </t>,0
944,<t> There is no girl in pink twirling a ribbon,"The girl is wearing a white shirt and a pink skirt, and is standing in front of a house </t>",1
945,<t> A grey dog is bouncing a tennis ball on its head in a grass field,A dog with a blue collar is playing with the ball outside </t>,1
946,<t> A person is strongly whisking eggs in a bowl,A person is removing eggs from a bowl </t>,1
947,<t> The woman is wearing a red jacket and holding a glass in front of the man in a white t-shirt,The woman is holding a white jacket and a red glass in front of the man wearing a t-shirt </t>,1
